file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean
2015-07-25T013000_AIU-1380.ghg,2015-07-25,02:00,206.083,0,36000,36000,1.6537542195142595E-002,1,1.1808537714209471,2,1.7206324184773654,1,-34.569434277788105,1,3.9161431652701209E-002,1,-0.38057552230597386,1,-2.9029928990034941,-1.0168868638685795,22.500706279902662,-2.3144249166919272E-002,0.23722906924456616,1.3840271135911470E-010,1.2824260220126456E-012,7.1037110802406004E-013,17.575423007302426,434.01466029963473,447.91868401276787,0.0000000000000000,1,162.85215507058803,4.0215375034022065,4.0377755692844044,0.0000000000000000,1,9.0208295726908541E-002,2.2260755262987937,2.2973897231130573,0.0000000000000000,1,302.15837215381197,299.26986134193464,100756.80546089385,1.1711379867950356,1007.8822346865222,2.4694407646365362E-002,2.5376607710950383E-003,2.9345958846529342E-003,405.30596176280204,3375.4990656742866,2.5057644084142635E-003,12.007289999999999,2970.1931039114847,267.63829599485274,8.5643077449463978E-002,1.7872336000693239,0.13384764731425108,1.7942836650382463,-1.1127864748322554E-014,7.8747869284061981E-015,1.7942836650382463,2.8476871535142059,284.74347804080600,87.256521959194004,4.2780502289795495,-9999.0,0.11883146428627456,0.17686869191144841,-124.53451282290992,-0.22202680504575262,0.68629055150891372,8.4187345133728188E-003,1,361.80716150538109,160.00000000000000,288.00000000000000,488.00000000000000,751.00000000000000,1238.0000000000000,2962.0000000000000,1.5843893520310369E-002,1.0437801903896309,1.2534209194662269,1.0286177782633963,1.6298033966937890,1.0368077529007533,-33.415245761439920,1.0368077529007533,3.7094171678716231E-002,1.0368077529007533,-0.36394305175847713,1.0478850178176113,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,6,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.33487928169355202,1.6287754843012172E-002,2.5703472863326448E-003,8.4261933095209473E-003,1.7504089929651829,2.5384907240644861,2.1448253366323247E-004,1.0618888988189700E-003,-3.3415245761439921E-002,3.7094171678716231E-002,-3.6394305175847715E-004,299.28955588022870,100665.97941666667,11.772689795388114,434.40225080448113,31.069321996291478,99.398387710147389,2.2204849850635262,27.493983890215667
2015-07-25T020000_AIU-1380.ghg,2015-07-25,02:30,206.104,0,36000,36000,3.6479740728794776E-003,1,0.71334925840387742,2,0.16518068421557944,2,-5.9813259539279722,1,3.7592997919058545E-003,2,-7.6925814239761706E-002,1,-1.1196074604753234,-0.36735013189066712,15.976299131268620,-8.3604162371118344E-003,0.26331237759100190,-9.4214677559943096E-011,-8.2763763218767914E-013,-5.3620436064105210E-013,18.482763278537369,456.45745799380097,471.14102286609756,0.0000000000000000,1,162.36355982221008,4.0097931608165513,4.0259363327896542,5.0000000000000003E-002,0,0.10519102249585868,2.5952068871355864,2.6786908745629616,0.0000000000000000,1,302.11322686937126,299.21594646091569,100730.58339385476,1.1710493744097397,1007.8742923932926,2.4696386093082216E-002,2.4360262651549935E-004,2.9257913981263093E-003,404.01714863878829,3364.7617406083268,2.4984355587919058E-003,12.007303333333333,2960.7445919695383,267.59643962073051,-2.0373440322720964E-002,2.1946150694159199,0.15292343295693986,2.2000308989477815,-3.4232491980814918E-014,-5.0974346281514871E-015,2.2000308989477815,3.1665724836306768,281.46811692435728,90.531883075642739,3.9858250710440162,-9999.0,5.5813372876413622E-002,6.5279316359820636E-002,-21.356097273167052,-1.2947122147987662,4.3185997309036210,1.0828850835625927E-002,1,654.28899520546304,294.00000000000000,508.00000000000000,823.00000000000000,1214.0000000000000,1891.0000000000000,4048.0000000000000,3.5181582273686464E-003,1.0368988081607475,0.70668623796180841,1.0241508972040352,0.14537229420847955,1.0325749944819962,-5.8304492353170225,1.0325749944819962,3.3084863279387567E-003,1.0325749944819962,-7.4089863898040328E-002,1.0433440817282336,800000009,800000009,800000009,800000009,800000119,800000119,899999999,899999999,89999,89999,89,89,9,0,1,0,10,5,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.11049523787557858,1.7895202586705721E-002,2.1681922573569775E-003,2.2532840034310289E-002,0.69734928250823613,11.167729615586589,1.1590546769833879E-004,5.9874935642451510E-004,-5.8304492353170225E-003,3.3084863279387567E-003,-7.4089863898040332E-005,299.15316328599715,100643.60258333334,11.776041784551408,456.72413069449675,31.184173019912517,99.074931662029670,2.5878121211197636,23.341132639117177
2015-07-25T023000_AIU-1380.ghg,2015-07-25,03:00,206.124,0,36000,36000,5.0236910769700322E-003,1,2.4863880507336735,1,7.6920409295821992,2,-2.5655485744928761,1,0.17495043117297160,2,4.5971130817154988E-002,1,-13.522497364023234,-4.7186569373226153,-18.531721953919863,-0.10732276040901990,-0.38901866947059272,-4.6484368163363995E-011,-4.1674445939301435E-013,-2.2191336381363691E-013,17.464408112049160,430.47516870060815,444.03767440820980,0.0000000000000000,1,156.57296430697986,3.8593219301546133,3.8742740007692098,0.0000000000000000,1,8.3373953530758882E-002,2.0509036206691240,2.1155191759519685,0.45000000000000001,0,301.34671997239872,298.56599772362733,100706.18247206704,1.1733812017031922,1007.7739233257987,2.4648712165836979E-002,1.1336787940008560E-002,2.8214448651540020E-003,388.76183179775887,3237.6458121705591,2.4045424121833590E-003,12.007546666666666,2848.8839803728001,267.09177055382349,-0.39909683286965775,2.8578207460972860,0.17026264293546109,2.8905721001922871,-4.4688685023416453E-014,-2.6616629584654054E-015,2.8905721001922871,3.6995732495494154,274.05001599102843,97.949984008971555,3.3768335164410570,-9999.0,6.5432256785760062E-002,0.10296544314446743,-9.8701206130140697,-2.8013842063431924,0.32324165634265861,3.2134738309711516E-002,1,532.44629325437825,240.00000000000000,412.00000000000000,664.00000000000000,973.00000000000000,1504.0000000000000,3169.0000000000000,4.8810909195051936E-003,1.0292148127983025,2.9131308781368164,1.0192230161388640,7.4050803336384305,1.0281952655382127,-2.6880763614985610,1.0281952655382127,0.16842370043276711,1.0281952655382127,4.3104802037283195E-002,1.0385501542437341,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,7.4044712587209419E-002,0.12948658761954895,2.3995860821764770E-003,0.25124503058206715,0.29010643575340878,347.68539687500726,1.2795408511392291E-004,2.4635294238680733E-003,-2.6880763614985609E-003,0.16842370043276711,4.3104802037283192E-005,298.48724318779841,100611.04419444445,11.769802302916844,430.74374122789061,30.562876226319130,98.473759582731290,2.0520196598916587,21.931917433589646
2015-07-25T030000_AIU-1380.ghg,2015-07-25,03:30,206.145,0,36000,36000,8.4851694548445118E-003,1,-4.1220012125035121E-002,1,2.1816759008640232,1,0.24376332980968801,1,4.9615244778105458E-002,1,7.0883834359997755E-003,1,-2.3945038533586223,-0.83289123335254001,-4.2938393162735276,-1.8941448819212135E-002,-0.13736410175223060,-9.2314245807471267E-011,-8.3358107089644996E-013,-4.0511461954456682E-013,17.228064965115642,424.45773731060632,437.68596404116602,0.0000000000000000,1,155.56633450752224,3.8327771853932378,3.8475238871682320,0.0000000000000000,1,7.5604159713202640E-002,1.8587947285370503,1.9167240721519225,0.69999999999999996,0,301.31122802819147,298.45095882479711,100712.88684357541,1.1739234318154832,1007.7562371296594,2.4637574688165634E-002,3.2150678616212334E-003,2.8033053958569768E-003,386.11359808013975,3215.5883898678780,2.3879797607597284E-003,12.007556666666668,2829.4747917877385,267.00237565801712,-0.72772725771057911,2.8753359286785525,0.14365963390083647,2.9694749964896148,1.5994154798271737E-015,-5.3583641572280088E-015,2.9694749964896148,3.6799961155513485,267.79708950773750,104.20291049226249,2.7729834154629041,-9999.0,8.5017900174530328E-002,0.13205046256930431,1306.0387581465804,2.1170887791445440E-002,-1.8893737657692644E-002,-4.0982880038969023E-004,1,986.92984369067096,429.00000000000000,877.00000000000000,1724.0000000000000,3082.0000000000000,6237.0000000000000,-9999.0,8.2496981379243037E-003,1.0285430221789249,9.3893260189984173E-002,1.0187963605217432,2.1152231089917937,1.0278400684389450,0.21862459911459017,1.0278400684389450,4.8103988439057388E-002,1.0278400684389450,6.7257351707745629E-003,1.0381533732485029,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.13518238332501498,0.12607589932381169,2.8426424897819522E-003,9.0166969315871565E-002,0.17481135678174525,44.360603431785393,2.3857317814514866E-006,7.9366851657011541E-005,2.1862459911459019E-004,4.8103988439057388E-002,6.7257351707745626E-006,298.32824419318302,100627.03300000000,11.774734000205992,424.61134871461570,30.234424035284235,98.506447565502555,1.8558233731902336,20.245192698531870
2015-07-25T033000_AIU-1380.ghg,2015-07-25,04:00,206.166,0,36000,36000,3.1305244948331965E-003,2,-1.3504104574472771,1,1.7291316430129045,2,2.8742056653093715,1,3.9297629611274580E-002,2,-2.9598168779158339E-003,2,-14.178384819148345,-4.7779511392716820,23.002082729291612,-0.10858754157358549,-4.0553299678633371E-003,1.7421332911171825E-010,1.4043736497015646E-012,7.0913412970610888E-013,18.574431631206131,456.62218040341821,470.44621331281485,-0.10000000000000001,0,149.73275853262214,3.6809362480904486,3.6945355980933305,0.0000000000000000,1,7.5607093192819289E-002,1.8531356733376414,1.9092385295571170,0.69999999999999996,0,300.40080164125231,297.77125725176086,100705.06745810056,1.1765793607461452,1007.6546198239934,2.4583372965031471E-002,2.5464863988105928E-003,2.6981843549881484E-003,370.78836655517489,3087.9182094218459,2.2932446760557273E-003,12.007713333333333,2717.1298428666710,266.47408870534815,-0.85967047253621542,2.2468976000959637,0.14618289741699136,2.4101766711520698,-4.1244873246858176E-014,9.3792010743967893E-015,2.4101766711520698,3.2825652187887324,261.06298359703948,110.93701640296052,3.4772583061841256,-9999.0,5.1581971862832712E-002,0.19431314198332164,8.9026271696171335,3.1058247720811964,-0.78097608293968335,-2.2081823081753185E-002,1,3984.1250742119910,1753.0000000000000,3927.0000000000000,8697.0000000000000,-9999.0,-9999.0,-9999.0,3.1084208886697677E-003,1.0071108794320605,-1.2356875169309776,1.0123803407162675,1.5762275471815890,1.1089561684612663,2.6396971162036516,1.1089561684612663,3.5822608754241411E-002,1.1089561684612663,-2.2287276742412568E-003,1.2067493946333696,800000009,800000009,800000009,800000009,800000019,810100019,899999999,899999999,89999,89999,89,89,29,25,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.18803652547232702,0.19136490291952377,9.2248555747924850E-003,9.9755148155635284E-002,0.23134462647596871,158.07938097598625,1.6146268789359412E-006,-1.0422591901280542E-003,2.6396971162036516E-003,3.5822608754241411E-002,-2.2287276742412567E-006,297.70109615410706,100614.90786111112,11.780629788372252,456.88370397949495,29.402449007405096,98.074507320615950,1.8502727372232404,19.486672535552000
2015-07-25T040000_AIU-1380.ghg,2015-07-25,04:30,206.187,0,36000,36000,1.2242125771825306E-002,1,-3.5221328321982099,0,1.5326001231707911,2,9.9938428340171175,0,3.4823693542320441E-002,2,-9.8355378867867362E-003,0,-4.5721316726484167,-1.5154290318235972,4.1111210467885613,-3.4433532525221772E-002,1.4986526168643528E-002,5.3103844087623041E-011,4.1723724010765625E-013,2.1594699630653097E-013,18.821023085170324,462.36693137921429,476.07828982186680,0.0000000000000000,0,147.87689785887304,3.6328199150214195,3.6460654140691209,0.0000000000000000,1,7.6535766336465458E-002,1.8740344458065838,1.9296083986056807,-1.2000000000000000,0,300.10648759757146,297.55221984173625,100700.04775423728,1.1774082382847357,1007.6223803412439,2.4566514226504920E-002,2.2565753415423645E-003,2.6647417450741894E-003,365.92326764614046,3047.7291820140204,2.2632266858912259E-003,12.006423333333334,2681.8059143678797,266.30231888598348,-0.58304366645525196,1.8622448931476234,0.11817108867924452,1.9549578934718970,6.9842445297553288E-014,2.8215173982473477E-015,1.9549578934718970,2.9977159880926023,264.61536812174421,107.38463187825577,3.4654631792400790,-9999.0,0.10196823062177754,0.13827172663465592,26.366812917808108,1.0486667496064810,-2.2981420782554038,-2.9114944867449481E-002,1,692.03760067287897,304.00000000000000,676.00000000000000,1483.0000000000000,2984.0000000000000,7173.0000000000000,-9999.0,1.2166095294483351E-002,1.0062493738131766,-3.4059176842340202,1.0070418322356385,1.5126524751227477,1.0524330136281868,9.6590693840537476,1.0524330136281868,3.4370443688028399E-002,1.0524330136281868,-8.1122368390089752E-003,1.1031005719652800,800000009,800000009,800000009,800000009,800000019,800100019,899999999,899999999,89999,89999,89,89,7,10,4,12,0,3,0,0,0,0,0,0,126,0,0,0,0,600,300,35996,35996,0,40,36000,36000,36000,36000,100,9.6009956355446555E-002,0.16145000534241821,1.9083491571447082E-002,2.0776867036569304E-002,0.14982230200678709,15.216919825890214,1.5136528386567089E-006,-2.8708418741366266E-003,9.6590693840537482E-003,3.4370443688028399E-002,-8.1122368390089755E-006,297.42884714508057,100612.93030555555,11.732714557647705,462.54066623857028,28.811575048870509,97.384315627945753,1.8713319440897944,23.307047378049269
2015-07-25T043000_AIU-1380.ghg,2015-07-25,05:00,206.208,0,36000,36000,1.1276419525430478E-002,1,-4.9265061981706140,1,-3.5461752347273308,1,9.9654228562377511,1,-8.0601960081054441E-002,1,3.5044475836544737E-003,2,6.8954594430489013,2.3159031725692945,-13.937187837880408,5.2638779166639400E-002,2.0064186515354583E-002,-1.2963126700765265E-010,-1.0849281704304583E-012,-5.5852834597219840E-013,18.001700226434579,442.86402070408138,456.05152885990009,-5.0000000000000003E-002,0,150.66235285774277,3.7064796389253161,3.7202687392587088,-0.10000000000000001,0,7.7561996301126174E-002,1.9020535788064035,1.9586925151630645,0.0000000000000000,1,300.40196029663082,297.88302098577913,100669.72829608938,1.1757138168763717,1007.6716153736055,2.4601232946527916E-002,-5.2230070132523272E-003,2.7149356450138370E-003,373.23038643817847,3108.6022071459138,2.3091806918003732E-003,12.006373333333334,2735.3718207077354,266.55955407985567,-1.1098495840397344,2.4315704706675474,0.12880978806275856,2.6759844944461650,-1.8830379801964044E-014,-7.2010568655784939E-015,2.6759844944461650,4.2005075285460531,257.46646785229927,114.53353214770074,2.7590257888123415,-9999.0,9.7934295028584611E-002,0.14950794682408777,16.697437218681493,1.6559427436603578,1.3892449955450152,-4.2460351470773615E-002,1,1381.7511244003256,608.00000000000000,1357.0000000000000,2991.0000000000000,6056.0000000000000,-9999.0,-9999.0,1.1210436366158011E-002,1.0058858689454460,-5.0892416274621279,1.0092033440178494,-3.1893816435759899,1.0787347942050660,9.5041168781716294,1.0787347942050660,-7.2492303651916445E-002,1.0787347942050660,4.5107161623140343E-003,1.1472956555416989,800000009,800000009,800000009,800000009,800000019,810110019,899999999,899999999,89999,89999,89,89,21,38,34,15,3,30,0,0,0,0,0,0,0,0,0,0,0,200,0,36000,36000,0,30,36000,36000,36000,36000,100,0.15321274262530268,0.12951420971152114,1.6288941311351713E-002,2.6597036870240606E-002,0.11645940228398036,14.013771979004352,6.4658430325511553E-007,-4.2956849625773643E-003,9.5041168781716291E-003,-7.2492303651916445E-002,4.5107161623140339E-006,297.60114987945559,100586.33241666667,11.729080118073359,442.77976230918119,28.911342704640525,97.500490259806384,1.8988772503419025,26.058290937322436
2015-07-25T050000_AIU-1380.ghg,2015-07-25,05:30,206.229,0,36000,36000,6.3172654641247047E-003,1,-1.4869937362950709,1,0.45078503727319030,0,2.1299914250830074,1,1.0248108413434702E-002,0,-1.6146609523831602E-002,1,4.3876396936740401,1.4740756216191153,-8.0529353125526164,3.3511508880892209E-002,-4.0364537346041826E-002,-2.6530977650871805E-011,-2.3073332264491145E-013,-1.1379083946764350E-013,17.530915355102188,431.58722775255069,444.58594652673492,-5.0000000000000003E-002,0,152.46201636887318,3.7534069185415007,3.7675480594939428,0.0000000000000000,1,7.5189749927203633E-002,1.8456456396676681,1.9012335419134561,5.0000000000000003E-002,0,300.63029138946536,298.09365866037717,100669.69818435755,1.1748618104762925,1007.7030194011334,2.4618636221236546E-002,6.6407742519056863E-004,2.7473655820400562E-003,377.95569707988369,3147.9134473294321,2.3384584957496114E-003,12.006546666666667,2769.9577502495486,266.72352771601322,-0.63915785269376080,2.2482368124889636,0.12881964471353646,2.3408729197789628,2.7760687380474770E-014,-1.5133823370580729E-015,2.3408729197789628,3.3247234101337577,266.12992326074396,105.87007673925605,3.1546147979025179,-9999.0,7.3328224592015753E-002,6.6475201074138207E-002,23.221728548348381,1.1906951690711489,-3.2986758950339885,-1.7128472003606402E-002,1,1600.0782751127097,706.00000000000000,1598.0000000000000,3593.0000000000000,7433.0000000000000,-9999.0,-9999.0,6.2812978989242275E-003,1.0057261358686136,-1.4492966240323344,1.0073799595315327,0.45078326827575671,1.0589338029496864,2.0770261010199467,1.0589338029496864,1.0248068197198616E-002,1.0589338029496864,-1.4194760679019600E-002,1.1130925930753375,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,9,1,3,9,5,8,0,0,0,0,0,0,0,0,0,0,0,200,0,36000,36000,0,30,36000,36000,36000,36000,100,0.10521187623865499,2.3675368439002788E-002,4.0631574706186443E-003,1.8706799851232449E-002,4.8181742509456817E-002,8.1279520271416974,1.6188515186722013E-006,-1.2241592926322444E-003,2.0770261010199468E-003,1.0248068197198616E-002,-1.4194760679019601E-005,297.79015347883438,100588.21816666667,11.728665726502737,431.46551586744556,29.229670800871332,98.114062974929823,1.8428661713269008,26.417327040844437
2015-07-25T053000_AIU-1380.ghg,2015-07-25,06:00,206.249,0,36000,36000,3.2664184095529429E-003,2,-2.2203394047654759,1,-1.9448816850445305,1,3.6123033204981132,1,-4.4226489406411988E-002,1,4.5227078981010431E-003,1,5.6788531492830723,1.9178901311591590,-6.6881800662356952,4.3612703137996048E-002,1.6719934314058903E-002,-6.1189974404386754E-011,-5.5282628678275833E-013,-2.7155383445686723E-013,17.136173905496804,422.21389524597328,435.08606050597518,5.0000000000000003E-002,0,154.81829306273164,3.8145291317556511,3.8291354805958231,0.0000000000000000,0,7.6048303292373373E-002,1.8690302151971767,1.9260119158869160,-0.25000000000000000,0,300.86561170705158,298.36650166665368,100679.58606145252,1.1738755717915488,1007.7439252026970,2.4638749441643966E-002,-2.8658765135354965E-003,2.7898256887908912E-003,384.14823006771474,3199.4782037840450,2.3765940409962764E-003,12.006589999999999,2815.3299737163302,266.93567895326203,-0.72106125651381348,2.0869890465240530,0.11937480093249382,2.2112672744501056,4.0496820120042815E-014,-3.5708072724891479E-015,2.2112672744501056,3.3763328339028909,262.93980840963275,109.06019159036724,3.0946050374547469,-9999.0,5.2750292818031640E-002,0.11675479041629823,5.7900653221750042,4.7754210810204540,1.1416321218093215,-3.5581334930483405E-002,1,3525.5102819494159,1544.0000000000000,3380.0000000000000,7259.0000000000000,-9999.0,-9999.0,-9999.0,3.2356615574355794E-003,1.0095055838107307,-2.2877803213819750,1.0178623244627734,-1.6355303522473967,1.1584213452232324,3.2274766954176273,1.1584213452232324,-3.7191859203444852E-002,1.1584213452232324,4.0572880683721162E-003,1.3037346414915387,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,21,23,9,23,14,8,0,0,0,0,0,0,0,0,0,0,0,200,0,36000,36000,0,30,36000,36000,36000,36000,100,0.20619201808238058,2.4387014720805004E-002,2.9305480294108733E-003,2.5600638585186210E-002,7.4110625382854373E-002,6.4525428093445045,7.9326144370737976E-007,-1.9339358586725386E-003,3.2274766954176271E-003,-3.7191859203444852E-002,4.0572880683721164E-006,297.97990413750540,100598.62219444444,11.726353268146514,421.97467179700976,29.568686485396498,98.606875425974522,1.8659383618715759,27.911829715618332
2015-07-25T060000_AIU-1380.ghg,2015-07-25,06:30,206.270,0,36000,36000,3.4419733663416372E-003,1,-0.48364619947365900,2,-0.12146472023516303,1,0.19636424241755879,2,-2.7623855399626380E-003,1,-2.6720640938124266E-003,1,2.2133696291699625,0.72703618405693193,-3.5085385222337826,1.6534465629033591E-002,-7.9039634505686015E-003,2.2006004601898329E-011,2.0238013983546120E-013,9.8186520800267472E-014,16.935550608577493,417.29645570090810,430.08418162798665,-0.10000000000000001,0,155.74926763665130,3.8377032353390899,3.8524879407735013,-0.10000000000000001,0,7.5563139341960905E-002,1.8579750162754061,1.9149112182557997,-1.1499999999999999,0,300.90038153754341,298.47284981498507,100709.27681564246,1.1737930668854397,1007.7595341098601,2.4640265046331378E-002,-1.7900258298957894E-004,2.8066018509003638E-003,386.59598993685330,3219.7756178187196,2.3910533552114459E-003,12.006923333333333,2833.1796278818661,267.01869998246747,-1.1013965842330797,1.7139645198881874,0.10248512005883771,2.0399147068025152,-8.2500444392944346E-016,1.2993970559630202E-015,2.0399147068025152,3.0899030001840475,249.27512929042422,122.72487070957580,2.8797467950225477,-9999.0,5.4151187236449912E-002,5.1872300499479961E-002,28.761976162594543,0.96133867310408638,3.9817833403583425,-7.5504240111059599E-003,1,1869.9753276932934,827.00000000000000,1887.0000000000000,4291.0000000000000,8992.0000000000000,-9999.0,-9999.0,3.4209424385785213E-003,1.0061476999805512,-0.48765214334729018,1.0069062728687563,-0.10616557291187570,1.0513494386543611,0.20993632188242373,1.0513494386543611,-2.4144479391697087E-003,1.0513494386543611,-2.3014354479357550E-003,1.1004262417197350,800000009,800000009,800000009,800000009,800000019,800100019,899999999,899999999,89999,89999,89,89,61,37,58,0,0,12,0,0,0,0,0,0,0,0,0,0,0,200,0,36000,36000,0,30,36000,36000,36000,36000,100,5.2504849746747850E-002,4.2102599527638618E-002,9.1371517245734547E-003,2.0679396723446267E-002,5.9356975876388572E-002,1.7976921371068701,6.3195116381095170E-007,-4.1225096586065336E-004,2.0993632188242371E-004,-2.4144479391697087E-003,-2.3014354479357550E-006,298.06422280120847,100627.17377777779,11.726223266230690,417.03530768415669,29.714502173529727,98.715911507076697,1.8549638717141383,29.203672842568835
2015-07-25T063000_AIU-1380.ghg,2015-07-25,07:00,206.291,0,36000,36000,2.6356983591549429E-003,0,1.9780728110571966,2,8.6060710798272293,2,-1.0960214021498720,2,0.19567942857058668,2,-8.7151455201360719E-003,2,-4.6372329732449966,-1.6021587609687331,7.5324214975142345,-3.6428877697814076E-002,-2.4137818264353961E-003,-9.2393525408507284E-011,-8.1774001336187809E-013,-4.0141314251217945E-013,17.378562183883506,427.84455442123584,440.82754788722031,0.0000000000000000,1,153.81105558670038,3.7866897069068193,3.8010832296476220,0.0000000000000000,1,7.5502944905852437E-002,1.8546017824805876,1.9108798923107346,0.0000000000000000,1,300.64900944730971,298.25022787604871,100720.67737684694,1.1748248876526843,1007.7255223981699,2.4619099663953179E-002,1.2680026971374016E-002,2.7716752691618212E-003,381.50025825886291,3177.4141801043997,2.3592241688884076E-003,12.006626666666667,2795.9139218455371,266.84533625874349,-1.4536571914756398,2.1033156645529507,7.2565724863090847E-002,2.5577962779525101,-1.1463389050182126E-014,-5.3165229914239390E-015,2.5577962779525101,3.4803578775106256,247.35062168111321,124.64937831888680,1.6257227961702567,-9999.0,4.7365408156342076E-002,7.8481395576748825E-002,-4.7064447449939593,-5.8749228978859476,0.22984620888082502,3.5274883931241688E-002,1,468.59497942333053,211.00000000000000,362.00000000000000,581.00000000000000,848.00000000000000,1306.0000000000000,2728.0000000000000,2.5528443792578164E-003,1.0324555545063090,2.4644524023620153,1.0212912706624695,8.2871292329003925,1.0299803749754659,-1.2399389444603663,1.0299803749754659,0.18842752955941283,1.0299803749754659,-9.4373362662957799E-003,1.0405221071351340,800000009,800000009,800000009,800000009,800000019,800100119,899999999,899999999,89999,89999,89,89,77,99,43,17,1,3,0,0,0,0,0,0,133,0,0,0,0,200,0,36000,36000,0,30,36000,36000,36000,36000,100,9.0065205765818279E-002,4.6723789808915346E-002,2.0173795578764031E-002,4.6531066561478374E-002,0.11131280012292169,90.188163394265572,9.5084231458962539E-007,2.0816371919274326E-003,-1.2399389444603664E-003,0.18842752955941283,-9.4373362662957800E-006,297.89843899366593,100633.14769444444,11.725539617379505,427.67923634550357,29.440246544149311,98.416925762176476,1.8522059986955619,27.993932255361305
