file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2015-09-21T213000_AIU-0305.ghg,2015-09-21,22:00,264.916,0,18000,18000,8.5409120246216878E-003,0,-1.0023337104188976,1,4.1803621707186629,2,3.8953723249301464,0,9.4830585236253997E-002,2,2.6895897855429489E-003,2,-4.0728902102639734E-002,0.97884400452708242,0.10110059631485710,2.2204858338468768E-002,5.4348279348250704E-003,-2.1536954618963206E-011,-1.3085977530727595E-012,-9.9339115262934027E-014,19.539149613628936,478.29852698039525,492.61474582037579,-0.20000000000000001,0,1187.2099715915265,29.061693669236455,29.931555362216997,0.0000000000000000,1,9.0124247831165183E-002,2.2146279710395929,2.2809152307614791,0.0000000000000000,1,301.99900267113577,295.86267618396465,100486.29098577989,1.1702409684586088,1021.8317029580660,2.4478983806274390E-002,6.1450219233092586E-003,2.1393524054632830E-002,2921.0851466321728,2752.7682945323745,1.8281298152474923E-002,100.00000000000000,0.0000000000000000,296.81663361056553,-0.10677067725684615,0.31624034779009708,2.3996158155473117E-002,0.33463973269549152,1.7931659614343438E-014,-1.1022462617278269E-015,0.33463973269549152,1.1018052543742265,111.34402703654997,108.65597296345004,4.1120627593367711,-9999.0,8.5430800382659086E-002,4.6087109858776780E-002,54.641237601193644,3.1538451097644145E-002,-0.23977197895429772,-9.8116758225469149E-003,1,2.8686387677149638,1.0000000000000000,3.0000000000000000,5.0000000000000000,9.0000000000000000,18.000000000000000,66.000000000000000,8.4107868472812174E-003,1.0154712251901299,-0.75087604202223968,1.0242965428685196,3.6478501190696795,1.1533158345790211,3.3862047119748491,1.1533158345790211,8.2750667889152474E-002,1.1533158345790211,2.2261326479510756E-003,1.2203153518394676,800000009,800000009,800000009,800000019,800000019,800010119,899999999,899999999,89999,89999,89,89,2,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1513,18000,0,16,18000,18000,18000,18000,100,3.2020891262011610E-002,5.3196276409041766E-002,6.9570520465001822E-003,6.0735774818509039E-003,3.2221791236761721E-002,120.21986293044475,2.4828913244158265E-006,-6.2793338961476841E-004,3.3862047119748492E-003,8.2750667889152474E-002,2.2261326479510758E-006,296.79070851813424,100872.51933333333,477.92866219584130,29.039264061292013,23.632508524788751,100.51883349588181,2.1903302154739692,27.513207902590420,-8.0553954837127070E-003,2.4116621493088016E-002,1.4702327596675061E-002,1.3525089184774290,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-21T220000_AIU-0305.ghg,2015-09-21,22:30,264.937,0,18000,18000,8.4994669314115215E-003,0,-1.2207432335293082,1,-2.8252842922534342,1,3.6818480699143947,0,-6.4083161303631758E-002,1,-4.1729891809309371E-003,2,-0.14417017984008038,4.6950922351938880E-002,0.12627658476035966,1.0649418675080702E-003,7.8871960863327541E-004,-1.3944740095224021E-011,-8.4227518811672744E-013,-6.4468390494329679E-014,19.684834108564541,481.60868404325163,496.03824286078515,0.0000000000000000,0,1188.9821709560815,29.089609571863637,29.961168258829915,0.0000000000000000,0,9.1005609531702919E-002,2.2350598718640149,2.3020248767534919,0.0000000000000000,1,301.84185679033067,295.73729952183913,100497.11001856308,1.1708506402072267,1021.8417452010590,2.4465976263102557E-002,-4.1525888524753373E-003,2.1425459087729283E-002,2924.2058704629553,2731.9097100007270,1.8299053997132574E-002,100.00000000000000,0.0000000000000000,296.83436426562906,-4.7662818060379461E-002,0.20113663659526954,3.1139429113160547E-002,0.20903912277802833,6.7340961150973725E-015,-7.0840018352793220E-016,0.20903912277802833,0.95843848560749456,116.66867346542544,103.33132653457456,8.5669283360759430,-9999.0,8.5201079121727044E-002,4.9042650255106499E-002,44.507522085228437,3.8719297756006611E-002,0.43207801667125290,-1.1975512038486073E-002,1,1.1555003274889639,1.0000000000000000,1.0000000000000000,2.0000000000000000,3.0000000000000000,7.0000000000000000,23.000000000000000,8.3361096451047608E-003,1.0195963456889856,-1.3411626532527008,1.0279817130522741,-2.1951018953456329,1.1672483100228723,3.2389267418144394,1.1672483100228723,-4.9789350127715806E-002,1.1672483100228723,-2.8562987504489302E-003,1.2398014124196435,800000009,800000009,800000009,800000019,800000019,800010019,899999999,899999999,89999,89999,89,89,9,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,3.2907531672971911E-002,6.0321101048469890E-002,4.8566677887711945E-003,9.6157361234766817E-003,4.6351126620758722E-002,7.1092397328601704,3.1568879548593564E-006,-1.1209759953381025E-003,3.2389267418144393E-003,-4.9789350127715806E-002,-2.8562987504489300E-006,296.70683375210234,100871.44330555556,481.36158201090535,29.074709609243609,23.653135697099891,100.59710514640808,2.2108245707419165,28.586881568166923,-3.5717233377342587E-003,1.5333831967276050E-002,1.9153560822987907E-002,1.3386341021888799,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-21T223000_AIU-0305.ghg,2015-09-21,23:00,264.958,0,18000,18000,7.7965551067013710E-003,0,-2.3343242614276609,0,-2.8275023731377402,0,7.0577955952860334,1,-6.4124460983949597E-002,0,-2.3608750220101851E-002,1,-0.16686332715224805,-0.29975747011542231,7.1378768759096628E-002,-6.7981503321367697E-003,8.1216395500446781E-003,3.3154719846562760E-011,1.9826126065529867E-012,1.6711128053996898E-013,19.768542487378372,483.47908759776254,497.87333837279840,-0.20000000000000001,0,1182.1352051846090,28.911471383626708,29.772230369995579,-0.20000000000000001,0,9.9640306561573050E-002,2.4453749153234430,2.5181791806434610,-0.59999999999999998,0,301.69220061577693,295.59223588762376,100484.71366925030,1.1713605205641138,1021.7347513672281,2.4456992107862761E-002,-4.1552650717599339E-003,2.1302076762413334E-002,2905.9402024045908,2707.9482668549526,1.8185756125837754E-002,100.00000000000000,0.0000000000000000,296.73035034692367,-0.10370378570693049,0.34963101351974440,2.4050632224468280E-002,0.36547880060982296,-3.9664669047434867E-016,1.6771453873107267E-015,0.36547880060982296,1.0349260452116875,113.47915728670976,106.52084271329024,3.7731223030089542,-9999.0,8.1584204865087537E-002,3.6149553824005774E-002,20.432682083895980,8.4340371612702733E-002,0.82557817938706490,-2.3907069893568601E-002,1,3.3625377310598576,2.0000000000000000,3.0000000000000000,6.0000000000000000,11.000000000000000,24.000000000000000,95.000000000000000,7.6697479937417479E-003,1.0165334132311901,-2.4196134182415472,1.0294020586482591,-2.0160153308731426,1.1913586077328013,6.0596744063099131,1.1913586077328013,-4.5720879902979107E-002,1.1913586077328013,-1.7615933260183059E-002,1.2738958032534651,800000009,800000009,800000009,800000019,800000119,800000119,899999999,899999999,89999,89999,89,89,1,2,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,2.7185821325198804E-002,3.7435135778192477E-002,7.6781505446202689E-003,2.4599366006843012E-003,2.2935360044557585E-002,3.1797493706968400,5.1032619853475101E-006,-2.0217024474708210E-003,6.0596744063099129E-003,-4.5720879902979107E-002,-1.7615933260183058E-005,296.51711015150283,100857.78863888889,483.16394572618231,28.892674041218221,23.546694250954527,100.56716331270006,2.4189472809698915,27.554255323357054,-7.8019802236392226E-003,2.6656524376060864E-002,1.4752129765771031E-002,1.3254608610570433,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-21T230000_AIU-0305.ghg,2015-09-21,23:30,264.979,0,18000,18000,4.2333124254620783E-003,0,0.54358115747365587,2,0.57886760803994819,2,-0.45864556323885614,2,1.3126917408321045E-002,2,-2.7212660389404212E-003,2,-0.10185111992416447,-0.17285516416967461,0.19250463289360178,-3.9198176442108061E-003,3.3658620700826418E-003,-4.0291397122338225E-012,-2.3760268921295226E-013,-2.0824011700892956E-014,19.974584567228973,488.52351794256799,503.01474689383843,0.0000000000000000,1,1177.9226703592933,28.808755689082933,29.663318999054010,0.0000000000000000,1,0.10323568117667525,2.5325370020457716,2.6076604550143632,0.20000000000000001,0,301.58552520497642,295.50368816586933,100453.53065240743,1.1713939042165744,1021.6728658956393,2.4457255483753958E-002,8.5062424805920373E-004,2.1226166883560518E-002,2894.7174917691045,2693.4124802982606,1.8120434814586583E-002,100.00000000000000,0.0000000000000000,296.66615864939263,0.15370265884259748,0.35159108913734505,3.4776012602878416E-002,0.38529232064578806,4.7647872676735857E-015,-2.0171331717427430E-016,0.38529232064578806,0.94731413982591739,153.61317505460741,66.386824945392590,5.1784943554664231,-9999.0,6.0115806905912589E-002,3.0398277798485775E-002,-35.096552653393395,-4.9101688619362975E-002,0.93904227827538567,7.5554597141863980E-003,1,7.4534403502245059,3.0000000000000000,6.0000000000000000,11.000000000000000,18.000000000000000,33.000000000000000,96.000000000000000,4.1471145119229115E-003,1.0207850333747353,0.56261494441531501,1.0256554719825053,0.42718642502926152,1.1291279057408694,-0.43906577806636021,1.1291279057408694,9.6872598180136171E-003,1.1291279057408694,-2.5176934719824996E-003,1.1790961774905300,800000009,800000009,800000009,800000019,800010119,800010119,899999999,899999999,89999,89999,89,89,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,3.0261759194109793E-002,2.6763699847983741E-002,3.7710965548780210E-003,1.0024846059576653E-002,6.6728250761980731E-002,11.060731688350307,1.6113073915649860E-006,4.7010670438929578E-004,-4.3906577806636019E-004,9.6872598180136171E-003,-2.5176934719824995E-006,296.46734590488006,100827.66155555556,488.26453322177497,28.793650580777076,23.484642725838544,100.55626368459066,2.5056561253534424,27.644259163114732,1.1817020197881065E-002,2.6837259860679828E-002,2.1370239067748702E-002,1.3160503734582021,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-21T233000_AIU-0305.ghg,2015-09-22,00:00,265.000,0,18000,18000,1.5506578925393382E-002,1,-3.3372753193973472,1,-6.3083364613114323,1,9.4492976610939934,1,-0.14302968067773703,1,7.3113670178247825E-002,1,-0.19748186773644075,-0.42273330916967694,0.38931795783537193,-9.5846837899658116E-003,4.8902070618793295E-003,1.8128601127917688E-011,1.0380757145264678E-012,9.6415833405019307E-014,20.398739054277478,498.72169621772554,513.38271818652913,-0.20000000000000001,0,1168.0678211071843,28.557685035819059,29.397201044173208,-0.20000000000000001,0,0.10848942025101455,2.6591288593884816,2.7372998050702884,0.0000000000000000,1,301.34744969940186,295.33205241285373,100430.50906786179,1.1719185351161012,1021.5236956047841,2.4448653168743142E-002,-9.2683233079173585E-003,2.1048582496994806E-002,2868.8321734444512,2665.4311882230263,1.7960789821375712E-002,100.00000000000000,0.0000000000000000,296.51726566990891,0.21633405515576457,0.15607945946912283,4.1938306629231537E-002,0.27003711347005943,-9.0582789263265402E-015,8.8871185026097201E-016,0.27003711347005943,1.2294467675353522,184.19052019930601,35.809479800694007,8.9345270687785572,-9999.0,0.11502951413654575,7.2116294029801409E-002,40.041084099412600,4.3038295259974761E-002,0.52902620839338765,-2.4234657311820725E-002,1,1.0452339586606942,1.0000000000000000,1.0000000000000000,2.0000000000000000,3.0000000000000000,6.0000000000000000,23.000000000000000,1.5241197523564136E-002,1.0174121096074600,-3.5920226374989008,1.0270766309022477,-4.8301797558146298,1.1680443899300965,8.3157722085253738,1.1680443899300965,-0.10951525371660573,1.1680443899300965,6.0279301358794564E-002,1.2411255700014205,800000009,800000009,800000009,800000019,800000019,800101019,899999999,899999999,89999,89999,89,89,5,9,4,6,1,4,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,6.9460394408749210E-002,6.8975649650913379E-002,5.7965439999402108E-003,8.7078369235778167E-003,8.6491794300498026E-002,11.526666323459454,4.8694843008259511E-006,-3.0004969990238889E-003,8.3157722085253731E-003,-0.10951525371660573,6.0279301358794564E-005,296.27575946044919,100804.10247222222,498.42796829986622,28.540868025567782,23.334699565887455,100.54919603093465,2.6308605602549200,28.315077385019883,1.6570197565596020E-002,1.1904523474307597E-002,2.5653650815631857E-002,1.2950822544495273,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-22T000000_AIU-0305.ghg,2015-09-22,00:30,265.020,0,18000,18000,1.5731813547949794E-002,1,-4.6008147165768207,2,-18.305129023141763,1,21.343664675525677,1,-0.41495467076936071,1,8.8941624739384412E-002,1,-0.22845026475266095,-0.48803954429315627,0.81877389302748149,-1.1063253810916728E-002,5.1239247505200144E-003,-1.0555326052584148E-011,-5.7362740935754153E-013,-5.6539355526627152E-014,21.284949049706292,520.16005799951893,535.29168902645995,0.59999999999999998,0,1156.7269566913219,28.268010389739111,29.090336319046934,0.59999999999999998,0,0.11401232853369453,2.7917127357876814,2.8729245981779115,-0.69999999999999996,0,301.07872317165800,295.13357701205109,100407.06121553542,1.1725626706692824,1021.3516998344728,2.4437928264935009E-002,-2.6889062665854571E-002,2.0844220116719454E-002,2839.0691956786350,2633.3912947743925,1.7776636284030655E-002,100.00000000000000,0.0000000000000000,296.34460900381805,-4.1816507272190814E-002,9.1759126533898769E-002,3.5775180087235875E-002,0.10699636018566450,5.2650023155543086E-015,-4.9590562927515201E-016,0.10699636018566450,0.59488536418053528,105.50027706575905,114.49972293424094,19.533554748936918,-9999.0,0.11583008185990394,2.7508119766424581E-002,29.648444031772168,5.8124466773138574E-002,0.25134019600519425,-3.3166679987719452E-002,1,0.11963743244134960,1.0000000000000000,1.0000000000000000,5.0000000000000000,-9999.0,-9999.0,-9999.0,1.5299109384455880E-002,1.0282829642314701,-5.4188636774581926,1.0345176624629169,-14.398789117384689,1.1892227982855610,18.362085317866210,1.1892227982855610,-0.32640276887031405,1.1892227982855610,7.2741096091834739E-002,1.2697449582492961,800000009,800000009,800000009,800000019,800010119,800110119,899999999,899999999,89999,89999,89,89,12,0,5,25,2,3,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,3.0589137287827504E-002,1.8571615028397118E-002,5.8554872166245407E-003,2.4390411660331433E-002,0.26659390719169296,49.648514689443665,6.2403923329821433E-006,-4.5247735132391510E-003,1.8362085317866209E-002,-0.32640276887031405,7.2741096091834739E-005,296.02267509799532,100780.26680555556,519.75612715149168,28.246408729765179,23.158826949437476,100.55204769600762,2.7626462177170561,28.126475639237270,-3.0818544981151305E-003,7.0029951281284112E-003,2.1929606528524114E-002,1.2713946599993433,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-22T003000_AIU-0305.ghg,2015-09-22,01:00,265.041,0,18000,18000,5.6319338573699003E-003,1,-1.7981621730219399,1,-6.5414830256342249,1,7.9190424163624256,1,-0.14825177108997770,1,1.8544137399337274E-002,2,-0.28548985696521623,-0.64088258566237610,0.92570154716743713,-1.4524531824487886E-002,9.0899389962492590E-003,7.3829974548096026E-012,3.7822510140659871E-013,4.0985441748352631E-014,22.294875158312919,544.37756224840905,559.99471189013013,0.40000000000000002,0,1142.1487639965364,27.888030565519315,28.688084749890468,0.50000000000000000,0,0.12376616850823402,3.0267191543408538,3.1135499299547016,-0.59999999999999998,0,300.74603954399959,294.88573835758018,100408.06961687923,1.1737303855782379,1021.1268469935216,2.4417161270599497E-002,-9.6067147666305547E-003,2.0581521079858372E-002,2800.9344340320572,2593.8556225052139,1.7535135268496004E-002,100.00000000000000,0.0000000000000000,296.12105816623227,0.25419245818434077,-0.24124337971004403,4.7956076087294047E-002,0.35371168949501341,-1.7709500809573691E-014,3.3115222231046050E-016,0.35371168949501341,0.86714529658796879,263.50281587745576,316.49718412254424,7.7921345010446288,-9999.0,6.9269906108966703E-002,3.9965396841062296E-002,16.223631089185798,0.10622159678844656,0.27488601070666241,-2.1658891018529417E-002,1,4.1507206975597253,2.0000000000000000,4.0000000000000000,8.0000000000000000,14.000000000000000,30.000000000000000,126.00000000000000,5.5334020489245959E-003,1.0178067322009348,-2.0822955401863181,1.0324982169880372,-5.0358758916389101,1.2118278795127670,6.6950049570883863,1.2118278795127670,-0.11412970376887971,1.2118278795127670,1.5337240633269779E-002,1.3027098845468965,800000009,800000009,800000009,800000019,800110119,810110119,899999999,899999999,89999,89999,89,89,0,0,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,3.2090746627961943E-002,4.5159055254227018E-002,2.6809917999356322E-003,1.3701401472725373E-002,0.15884376257858907,31.601914052573992,5.6809077100235258E-006,-1.7373780349779649E-003,6.6950049570883860E-003,-0.11412970376887971,1.5337240633269779E-005,295.75041916063094,100780.07522222222,543.92350603400348,27.864724721643643,22.933999596595768,100.57037523481581,2.9948888196945291,26.253656352572992,1.9486227163900780E-002,-1.8368120270476150E-002,2.9361224279475562E-002,1.2420177454650401,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-22T010000_AIU-0305.ghg,2015-09-22,01:30,265.062,0,18000,18000,2.7167817713119206E-002,1,4.0983319495659893,2,10.298147215200331,1,-9.4287711175603590,2,0.23336853414697295,1,-8.9953483740627518E-002,1,-0.11091452888704757,-0.23116068376808740,0.72115164273796184,-5.2383820891339933E-003,6.0577080151065733E-003,-1.3401374873763445E-012,-6.6028757276659566E-014,-7.5652216680195221E-015,23.069845900959592,563.24183340708475,579.31850241869643,0.0000000000000000,1,1136.6544625108504,27.751002159417382,28.543101840221851,0.0000000000000000,1,0.13023178571737010,3.1833156827314104,3.2741773864531885,0.0000000000000000,1,300.62872351752389,294.78945888829674,100385.67884173417,1.1739133768570233,1021.0455142760670,2.4414633536137174E-002,1.5122281012723846E-002,2.0482513765389929E-002,2786.5504525271949,2578.6374531972165,1.7448062326565171E-002,100.00000000000000,0.0000000000000000,296.03604540143141,0.10721206622355445,-3.0625946316417924E-002,3.7198333263790205E-002,0.11754187223838278,1.6283962629361334E-014,-5.8090439490998131E-017,0.11754187223838278,0.75369503306962071,235.94239549041043,344.05760450958957,18.449505675868551,-9999.0,0.15212806860452743,6.4768937064263690E-002,-75.384670090465875,-2.2860085451484265E-002,0.39796789305135838,2.2475875977743039E-002,1,9.5243889463392226E-002,1.0000000000000000,1.0000000000000000,-9999.0,-9999.0,-9999.0,-9999.0,2.5908785085886045E-002,1.0485948153516094,4.4864916723702644,1.0444110959960227,8.1735280789394604,1.1537892395291227,-8.5178658413864738,1.1537892395291227,0.18522208186884226,1.1537892395291227,-7.6900822919988593E-002,1.2078652048793956,800000009,800000009,800000009,800000019,800000119,801000119,899999999,899999999,89999,89999,89,89,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,101,0,101,18000,0,16,18000,18000,18000,18000,100,4.9545659705384354E-002,7.4083897442810381E-002,5.9083169803326426E-003,2.5637262670793901E-002,0.56633640020222120,57.255695507442084,1.3850238365352018E-005,3.7430507265670005E-003,-8.5178658413864738E-003,0.18522208186884226,-7.6900822919988594E-005,295.67559476555721,100758.12883333334,562.80045200263282,27.729698827955488,22.850188119941269,100.57224455006917,3.1500732442008008,26.527181807412049,8.2595188378423185E-003,-2.3301237488884781E-003,2.2792247301991631E-002,1.2316302613947125,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-22T013000_AIU-0305.ghg,2015-09-22,02:00,265.083,0,18000,18000,1.1408128385989156E-002,1,-1.5383377365354090,1,-4.8273747666689255,1,-0.58012205419516272,2,-0.10937419656497978,1,-0.11363250460600934,1,-0.21761051517444327,-0.51584244098789866,1.1481858835134480,-1.1687481346326314E-002,4.7378075931867403E-003,-1.9880014611327737E-011,-9.1969542970081430E-013,-1.1068059741368863E-013,24.314704964759244,593.25762134436195,609.99933924598702,-0.40000000000000002,0,1124.8544564887150,27.445468912014324,28.219979481573532,0.0000000000000000,1,0.13537042723820200,3.3057139656526253,3.3990011459352933,0.29999999999999999,0,300.38110132683647,294.60067055655588,100385.14005869503,1.1747964976488787,1020.8654061014884,2.4399128930587714E-002,-7.0874479374106892E-003,2.0269877653227776E-002,2755.8562717436253,2549.0235186496734,1.7253947976346457E-002,100.00000000000000,0.0000000000000000,295.85334404256520,0.19634658567121890,-5.8554056814232605E-002,3.8812233081406772E-002,0.20853524572819709,2.5677500071509931E-014,-8.1761282483752243E-016,0.20853524572819709,0.67404474717814888,236.60551979456042,343.39448020543961,10.726340844422861,-9999.0,9.8543022429970761E-002,3.7068233281048774E-002,54.583387149820659,3.1571877268625349E-002,0.31866963119520164,-1.3016513854134656E-002,1,0.86739846028801437,1.0000000000000000,1.0000000000000000,2.0000000000000000,3.0000000000000000,6.0000000000000000,23.000000000000000,1.1189005152632946E-002,1.0195837994859307,-1.7584899629377400,1.0274745903860119,-3.8497775336129543,1.1633654682480250,-0.35187300780803221,1.1633654682480250,-8.7224701840039304E-002,1.1633654682480250,-9.0942215046481853E-002,1.2342877225603954,800000009,800000009,800000009,800000019,800010019,800010019,899999999,899999999,89999,89999,89,89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,5.1184330091833832E-002,2.0586726967861856E-002,2.3654095024018599E-003,4.9003364339474725E-003,0.12003623941934637,8.0242246275583220,1.5779919002323384E-005,-1.4662524928501139E-003,-3.5187300780803221E-004,-8.7224701840039304E-002,-9.0942215046481854E-005,295.56378318108455,100758.67236111111,592.95457105170283,27.431230023966890,22.672123235066735,100.58407578786213,3.2720685421228435,26.826330041090475,1.5062462756040954E-002,-4.4539018486809074E-003,2.3763414411685876E-002,1.2097702270746229,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-22T020000_AIU-0305.ghg,2015-09-22,02:30,265.104,0,18000,18000,2.7222217527886963E-003,1,0.23046151300464848,1,-0.59217094675818138,2,2.5220081647954133,2,-1.3414778575977386E-002,2,-4.8366720454347631E-002,1,-0.18509433940946410,-0.30526266427208826,1.1525787766344282,-6.9152853093200333E-003,1.5643479251116199E-002,-8.3077486064575026E-012,-3.6335918996655799E-013,-4.9413661910731810E-014,25.560665822294059,623.37455486818340,640.84710521085469,0.0000000000000000,1,1117.9566532592771,27.264772206347750,28.028975848021272,0.0000000000000000,1,0.15203229647251090,3.7096697607792350,3.8136480049082513,0.0000000000000000,1,300.17999352688258,294.44015866980288,100376.06231415771,1.1754117842367298,1020.7568406460098,2.4388040562091890E-002,-8.6927765172333459E-004,2.0145579236903594E-002,2737.4645729446447,2524.0794166797932,1.7139167317422644E-002,100.00000000000000,0.0000000000000000,295.74301608248481,0.19554068176536923,-0.16986208568411582,3.4931799322092123E-002,0.26136089413319447,-1.0717099460840606E-014,-3.2502082160987643E-016,0.26136089413319447,0.48572526625689200,260.98016086346058,319.01983913653942,7.6807657625103376,-9999.0,4.8124555343054203E-002,1.0010861813302838E-002,-42.431860529243664,-4.0613349933414228E-002,-0.38918071591708742,3.9913456517473153E-003,1,5.7089924066610678,3.0000000000000000,5.0000000000000000,9.0000000000000000,14.000000000000000,26.000000000000000,78.000000000000000,2.6503486087782169E-003,1.0271183737008891,0.19123742952171541,1.0298904627380678,-0.53622827090743519,1.1342495824079419,2.2161765723776417,1.1342495824079419,-1.2147477953422707E-002,1.1342495824079419,-4.0836550289840047E-002,1.1852326139164977,800000009,800000009,800000009,800000019,800010019,800010019,899999999,899999999,89999,89999,89,89,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,1.6059215803872172E-002,3.3627723128330277E-003,5.9973550990047688E-004,3.2502727748843600E-003,0.10559811072775845,3.7985238392000280,1.8474448388006184E-005,1.5938981188333713E-004,2.2161765723776416E-003,-1.2147477953422707E-002,-4.0836550289840049E-005,295.36902204895017,100749.43563888888,622.97994715711889,27.247514636463592,22.559927748097312,100.54955390421550,3.6722061842746232,20.419225120226447,1.5017792922984420E-002,-1.2912063791690319E-002,2.1419848022245658E-002,1.1920255287461805,9999.9902343750000,9999.9902343750000,9999.9902343750000
